row,original,cleaned,removed_sentences
83426,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is styled in a neat, pulled-back manner. The person is wearing a pair of sunglasses that cover their eyes completely. The sunglasses have a dark frame and a reflective surface. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny, metallic material. The person is wearing a pair of hoop earrings that are large and circular. The hoops are made of a shiny, metallic material. The person is wearing a pair of hoop earrings that are small and","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is styled in a neat, pulled-back manner. The person is wearing a pair of sunglasses that cover their eyes completely. The sunglasses have a dark frame and a reflective surface. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny, metallic material. The person is wearing a pair of hoop earrings that are large and circular. The hoops are made of a shiny, metallic material.",[]
19067,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of glasses with a thin frame. The glasses have a rectangular shape and are a dark color. The person is wearing a pair of earrings that are small and round. The earrings are a silver color. The person is wearing a pair of rings on their left hand. The rings are a gold color and have a simple design. The person is wearing a pair of bracelets on their left wrist. The bracelets are a silver color and have a","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of glasses with a thin frame. The glasses have a rectangular shape and are a dark color. The person is wearing a pair of earrings that are small and round. The earrings are a silver color. The person is wearing a pair of rings on their left hand. The rings are a gold color and have a simple design. The person is wearing a pair of bracelets on their left wrist.",[]
84307,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of glasses with a thin frame. The glasses have a rectangular shape and are a light brown color. The person is wearing a pair of earrings that are small and round. The earrings are a light gold color. The person is wearing a pair of rings on their left hand. The rings are a silver color and have a simple design. The person is wearing a pair of bracelets on their left wrist. The bracelets are a silver color and","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of glasses with a thin frame. The glasses have a rectangular shape and are a light brown color. The person is wearing a pair of earrings that are small and round. The earrings are a light gold color. The person is wearing a pair of rings on their left hand. The rings are a silver color and have a simple design. The person is wearing a pair of bracelets on their left wrist.",[]
84346,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is a mix of red and brown. The hair is parted in the middle and falls just above the shoulders. The person is wearing a pair of glasses with a thin frame. The glasses have a rectangular shape and sit comfortably on the bridge of the nose. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny material and have a subtle sparkle. The person is wearing a pair of hoop earrings that are large and circular. The hoops are made of a shiny material and have a reflective surface","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is a mix of red and brown. The hair is parted in the middle and falls just above the shoulders. The person is wearing a pair of glasses with a thin frame. The glasses have a rectangular shape and sit comfortably on the bridge of the nose. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny material and have a subtle sparkle. The person is wearing a pair of hoop earrings that are large and circular.",[]
85066,"The person in the image has a neutral facial expression, with a slight tilt of the head. They have short, curly hair and are wearing a top with a pattern that includes the word ""natur.""","The person in the image has a neutral facial expression, with a slight tilt of the head.",[]
85385,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is styled in a casual, loose manner. The person is wearing a pair of sunglasses that cover their eyes and have a dark frame. The sunglasses have a classic, timeless design. The person is wearing a pair of earrings that are small and delicate. The earrings have a simple, elegant design. The person is wearing a pair of hoop earrings that are large and bold. The hoops are made of a shiny, metallic material. The person is wearing a pair of hoop earrings that are medium-sized and","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is styled in a casual, loose manner. The person is wearing a pair of sunglasses that cover their eyes and have a dark frame. The sunglasses have a classic, timeless design. The person is wearing a pair of earrings that are small and delicate. The earrings have a simple, elegant design. The person is wearing a pair of hoop earrings that are large and bold. The hoops are made of a shiny, metallic material.",[]
46495,The person in the image has a fair complexion and is wearing a top. The top is white and has a high neckline. The person is wearing a necklace that is silver in color. The person is also wearing a pair of earrings that are silver in color. The person is wearing a pair of sunglasses that are black in color. The person is also wearing a pair of glasses that are black in color. The person is wearing a pair of shoes that are black in color. The person is also wearing a pair of socks that are black in color. The person is also wearing a pair of gloves that are black in color. The person is,The person in the image has a fair complexion and is wearing a top. The top is white and has a high neckline. The person is wearing a necklace that is silver in color. The person is also wearing a pair of earrings that are silver in color. The person is wearing a pair of sunglasses that are black in color. The person is also wearing a pair of glasses that are black in color. The person is wearing a pair of shoes that are black in color. The person is also wearing a pair of socks that are black in color. The person is also wearing a pair of gloves that are black in color.,[]
85592,The person has a fair complexion and dark hair. They are wearing a pair of glasses. The person is wearing a white shirt. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black coat. The person is wearing a black dress. The person is wearing a black top. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black coat. The person is wearing a black dress. The person is wearing a black top. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black,The person has a fair complexion and dark hair. They are wearing a pair of glasses. The person is wearing a white shirt. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black coat. The person is wearing a black dress. The person is wearing a black top. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black coat. The person is wearing a black dress. The person is wearing a black top. The person is wearing a black shirt. The person is wearing a black jacket.,[]
85944,"The person in the image has a fair complexion and is wearing a top. The top is a vibrant shade of orange, complementing the person's skin tone. The fabric appears to be lightweight and comfortable, suitable for warm weather. The top has a relaxed fit, allowing for ease of movement. The person is wearing a pair of sunglasses, which add a stylish touch to their overall look. The sunglasses have a classic design with a slight tint, providing both fashion and functionality. The person is also wearing a pair of earrings, which add a touch of elegance to their outfit. The earrings are small and delicate, featuring a simple yet sophisticated design","The person in the image has a fair complexion and is wearing a top. The top is a vibrant shade of orange, complementing the person's skin tone. The fabric appears to be lightweight and comfortable, suitable for warm weather. The top has a relaxed fit, allowing for ease of movement. The person is wearing a pair of sunglasses, which add a stylish touch to their overall look. The sunglasses have a classic design with a slight tint, providing both fashion and functionality. The person is also wearing a pair of earrings, which add a touch of elegance to their outfit.",[]
87078,"The person in the image has a fair complexion and is wearing a top. The top is a light color, possibly white or cream. The person is wearing a necklace that appears to be made of a dark material, possibly black or dark blue. The necklace has a small pendant or charm attached to it. The person is also wearing a pair of earrings, which are small and circular. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of glasses, which have a thin frame and are tinted. The person is also wearing a pair of sunglasses, which have a dark lens and a thin","The person in the image has a fair complexion and is wearing a top. The top is a light color, possibly white or cream. The person is wearing a necklace that appears to be made of a dark material, possibly black or dark blue. The necklace has a small pendant or charm attached to it. The person is also wearing a pair of earrings, which are small and circular. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of glasses, which have a thin frame and are tinted.",[]
87310,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and are of a dark color. The sunglasses have a rectangular frame and are of a medium size. The person is also wearing a pair of","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and are of a dark color. The sunglasses have a rectangular frame and are of a medium size.",[]
87683,"The person has a fair complexion and is wearing glasses. The individual has short, dark hair and is wearing a white shirt. The person is wearing a tie and has a beard. The person is wearing a suit and tie. The person is wearing a white shirt and tie. The person is wearing a white shirt and tie. The person is wearing a white shirt and tie. The person is wearing a white shirt and tie. The person is wearing a white shirt and tie. The person is wearing a white shirt and tie. The person is wearing a white shirt and tie. The person is wearing a white shirt and tie. The person is","The person has a fair complexion and is wearing glasses. The individual has short, dark hair and is wearing a white shirt. The person is wearing a tie and has a beard. The person is wearing a suit and tie. The person is wearing a white shirt and tie. The person is wearing a white shirt and tie. The person is wearing a white shirt and tie. The person is wearing a white shirt and tie. The person is wearing a white shirt and tie. The person is wearing a white shirt and tie. The person is wearing a white shirt and tie. The person is wearing a white shirt and tie.",[]
88513,"The person in the image appears to be a woman with a joyful expression, characterized by a wide smile and bright eyes. She has short hair and is wearing a top with a logo that includes the letters ""W.""","The person in the image appears to be a woman with a joyful expression, characterized by a wide smile and bright eyes.",[]
89268,The person in the image has a medium skin tone and is wearing a gold-colored top. The individual has dark hair and is wearing a gold-colored top. The person is wearing a gold-colored top and has dark hair. The person is wearing a gold-colored top and has dark hair. The person is wearing a gold-colored top and has dark hair. The person is wearing a gold-colored top and has dark hair. The person is wearing a gold-colored top and has dark hair. The person is wearing a gold-colored top and has dark hair. The person is wearing a gold-colored top and has dark hair. The person is wearing a gold,The person in the image has a medium skin tone and is wearing a gold-colored top. The individual has dark hair and is wearing a gold-colored top. The person is wearing a gold-colored top and has dark hair. The person is wearing a gold-colored top and has dark hair. The person is wearing a gold-colored top and has dark hair. The person is wearing a gold-colored top and has dark hair. The person is wearing a gold-colored top and has dark hair. The person is wearing a gold-colored top and has dark hair. The person is wearing a gold-colored top and has dark hair.,[]
89815,The person in the image has a fair complexion and is wearing a top. The top is a light color and has a high neckline. The person is wearing a necklace that is made of a dark material. The person is also wearing a pair of earrings that are made of a dark material. The person is holding a phone in their hand. The person is wearing a pair of sunglasses that are made of a dark material. The person is also wearing a pair of glasses that are made of a dark material. The person is wearing a pair of shoes that are made of a dark material. The person is also wearing a pair of socks that are,The person in the image has a fair complexion and is wearing a top. The top is a light color and has a high neckline. The person is wearing a necklace that is made of a dark material. The person is also wearing a pair of earrings that are made of a dark material. The person is holding a phone in their hand. The person is wearing a pair of sunglasses that are made of a dark material. The person is also wearing a pair of glasses that are made of a dark material. The person is wearing a pair of shoes that are made of a dark material.,[]
89873,"The person in the image has a fair complexion and is wearing a dark top. The individual has a straight, dark hair and is wearing a dark top. The person is wearing a dark top and has a straight, dark hair. The person is wearing a dark top and has a straight, dark hair. The person is wearing a dark top and has a straight, dark hair. The person is wearing a dark top and has a straight, dark hair. The person is wearing a dark top and has a straight, dark hair. The person is wearing a dark top and has a straight, dark hair. The person is wearing a dark top","The person in the image has a fair complexion and is wearing a dark top. The individual has a straight, dark hair and is wearing a dark top. The person is wearing a dark top and has a straight, dark hair. The person is wearing a dark top and has a straight, dark hair. The person is wearing a dark top and has a straight, dark hair. The person is wearing a dark top and has a straight, dark hair. The person is wearing a dark top and has a straight, dark hair. The person is wearing a dark top and has a straight, dark hair.",[]
90721,"The person has a fair complexion and is wearing a red top. The individual has short, dark hair and is wearing a red tie. The person is wearing a red shirt and has a red tie. The person is wearing a red shirt and has a red tie. The person is wearing a red shirt and has a red tie. The person is wearing a red shirt and has a red tie. The person is wearing a red shirt and has a red tie. The person is wearing a red shirt and has a red tie. The person is wearing a red shirt and has a red tie. The person is wearing a red shirt and has a","The person has a fair complexion and is wearing a red top. The individual has short, dark hair and is wearing a red tie. The person is wearing a red shirt and has a red tie. The person is wearing a red shirt and has a red tie. The person is wearing a red shirt and has a red tie. The person is wearing a red shirt and has a red tie. The person is wearing a red shirt and has a red tie. The person is wearing a red shirt and has a red tie. The person is wearing a red shirt and has a red tie.",[]
90890,"The person has light skin and is wearing a red lipstick. The individual has short, light-colored hair and is wearing a pair of glasses. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The","The person has light skin and is wearing a red lipstick. The individual has short, light-colored hair and is wearing a pair of glasses. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses.",[]
92107,"The person has a fair complexion with red hair, wearing a black top, and is wearing a black shirt. The person is wearing a black shirt and has a black top. The person is wearing a black shirt and has a black top. The person is wearing a black shirt and has a black top. The person is wearing a black shirt and has a black top. The person is wearing a black shirt and has a black top. The person is wearing a black shirt and has a black top. The person is wearing a black shirt and has a black top. The person is wearing a black shirt and has a black top. The person","The person has a fair complexion with red hair, wearing a black top, and is wearing a black shirt. The person is wearing a black shirt and has a black top. The person is wearing a black shirt and has a black top. The person is wearing a black shirt and has a black top. The person is wearing a black shirt and has a black top. The person is wearing a black shirt and has a black top. The person is wearing a black shirt and has a black top. The person is wearing a black shirt and has a black top. The person is wearing a black shirt and has a black top.",[]
92192,"The person has a fair complexion with auburn hair, wearing a red top, and is wearing a pair of glasses. The person is wearing a red top and has a pair of glasses. The person is wearing a red top and has a pair of glasses. The person is wearing a red top and has a pair of glasses. The person is wearing a red top and has a pair of glasses. The person is wearing a red top and has a pair of glasses. The person is wearing a red top and has a pair of glasses. The person is wearing a red top and has a pair of glasses. The person is wearing a","The person has a fair complexion with auburn hair, wearing a red top, and is wearing a pair of glasses. The person is wearing a red top and has a pair of glasses. The person is wearing a red top and has a pair of glasses. The person is wearing a red top and has a pair of glasses. The person is wearing a red top and has a pair of glasses. The person is wearing a red top and has a pair of glasses. The person is wearing a red top and has a pair of glasses. The person is wearing a red top and has a pair of glasses.",[]
93000,"The person in the image has a fair complexion and is wearing a light-colored top. The individual has short, straight hair that is parted in the middle. The hair color is a light brown shade. The person is wearing a pair of glasses with a thin frame. The glasses have a rectangular shape and are positioned on the bridge of the nose. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a light-colored top, which appears to be made of a soft, comfortable fabric. The top has a round neckline and is","The person in the image has a fair complexion and is wearing a light-colored top. The individual has short, straight hair that is parted in the middle. The hair color is a light brown shade. The person is wearing a pair of glasses with a thin frame. The glasses have a rectangular shape and are positioned on the bridge of the nose. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a light-colored top, which appears to be made of a soft, comfortable fabric.",[]
93902,"The person has a fair complexion and is wearing a red top. The individual has short, dark hair and is wearing a red shirt. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is","The person has a fair complexion and is wearing a red top. The individual has short, dark hair and is wearing a red shirt. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair.",[]
3934,The person has a fair complexion and is wearing a top. The top is a light color and has a high neckline. The person is wearing a necklace that is made of a dark material. The person is also wearing a pair of earrings that are made of a dark material. The person is wearing a pair of sunglasses that are made of a dark material. The person is also wearing a pair of bracelets that are made of a dark material. The person is also wearing a pair of rings that are made of a dark material. The person is also wearing a pair of shoes that are made of a dark material. The person is also wearing a,The person has a fair complexion and is wearing a top. The top is a light color and has a high neckline. The person is wearing a necklace that is made of a dark material. The person is also wearing a pair of earrings that are made of a dark material. The person is wearing a pair of sunglasses that are made of a dark material. The person is also wearing a pair of bracelets that are made of a dark material. The person is also wearing a pair of rings that are made of a dark material. The person is also wearing a pair of shoes that are made of a dark material.,[]
94946,"The person has a fair complexion and is wearing a white shirt. The individual has short, dark hair and is wearing a white shirt. The person has a fair complexion and is wearing a white shirt. The individual has short, dark hair and is wearing a white shirt. The person has a fair complexion and is wearing a white shirt. The individual has short, dark hair and is wearing a white shirt. The person has a fair complexion and is wearing a white shirt. The individual has short, dark hair and is wearing a white shirt. The person has a fair complexion and is wearing a white shirt. The individual has short, dark hair","The person has a fair complexion and is wearing a white shirt. The individual has short, dark hair and is wearing a white shirt. The person has a fair complexion and is wearing a white shirt. The individual has short, dark hair and is wearing a white shirt. The person has a fair complexion and is wearing a white shirt. The individual has short, dark hair and is wearing a white shirt. The person has a fair complexion and is wearing a white shirt. The individual has short, dark hair and is wearing a white shirt. The person has a fair complexion and is wearing a white shirt.",[]
95289,"The person in the image has a fair complexion and is wearing a light-colored top. The individual has long, straight hair that is parted in the middle. The hair color is a light brown shade. The person is wearing a pair of sunglasses that cover the eyes and have a dark frame. The sunglasses have a rectangular shape and fit snugly on the face. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material,","The person in the image has a fair complexion and is wearing a light-colored top. The individual has long, straight hair that is parted in the middle. The hair color is a light brown shade. The person is wearing a pair of sunglasses that cover the eyes and have a dark frame. The sunglasses have a rectangular shape and fit snugly on the face. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape.",[]
10661,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and have a dark lens. The sunglasses are of a medium size and have a thin frame. The person is wearing a pair of glasses that","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and have a dark lens. The sunglasses are of a medium size and have a thin frame.",[]
26070,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or pearls. The necklace is of medium length and hangs around the neck. The person is also wearing earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a ring on their left hand, which is of a dark color, possibly black or dark blue. The ring is of a medium size and has a simple design. The person is wearing a bracelet on their","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or pearls. The necklace is of medium length and hangs around the neck. The person is also wearing earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a ring on their left hand, which is of a dark color, possibly black or dark blue. The ring is of a medium size and has a simple design.",[]
95710,"The person has a medium complexion with short, dark hair. They are wearing a pair of glasses. The person is wearing a white shirt. The person is wearing a black jacket. The person is wearing a black tie. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing","The person has a medium complexion with short, dark hair. They are wearing a pair of glasses. The person is wearing a white shirt. The person is wearing a black jacket. The person is wearing a black tie. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket.",[]
95781,"The person has a fair complexion, with long, straight, brown hair that falls just past the shoulders. The hair is parted in the middle and appears to be well-maintained. The person is wearing a white top, which is visible in the image. The top has a high neckline and short sleeves. The person is holding a white object in their right hand, which is partially visible in the image. The person is standing in front of a white background, which is visible in the image. The person is wearing a white shirt, which is visible in the image. The person is holding a white object in their right hand, which","The person has a fair complexion, with long, straight, brown hair that falls just past the shoulders. The hair is parted in the middle and appears to be well-maintained. The person is wearing a white top, which is visible in the image. The top has a high neckline and short sleeves. The person is holding a white object in their right hand, which is partially visible in the image. The person is standing in front of a white background, which is visible in the image. The person is wearing a white shirt, which is visible in the image.",[]
95840,"The person in the image has a fair complexion and is wearing a pink top. They have short, straight hair that is a mix of blonde and red. The hair is styled in a way that it frames the face. The person is wearing a pink top that matches the color of their hair. The top has a high neckline and is sleeveless. The person is also wearing a pair of sunglasses that cover their eyes. The sunglasses have a black frame and are slightly oversized. The person is wearing a pair of earrings that are small and round. The earrings are made of a shiny material that reflects light. The person is also wearing a pair","The person in the image has a fair complexion and is wearing a pink top. They have short, straight hair that is a mix of blonde and red. The hair is styled in a way that it frames the face. The person is wearing a pink top that matches the color of their hair. The top has a high neckline and is sleeveless. The person is also wearing a pair of sunglasses that cover their eyes. The sunglasses have a black frame and are slightly oversized. The person is wearing a pair of earrings that are small and round. The earrings are made of a shiny material that reflects light.",[]
95870,"The person has a fair complexion, with short, straight hair that frames the face. The hair is a light brown color. The person is wearing a pair of earrings that are small and circular. The person is wearing a pair of glasses with a thin frame. The person is wearing a pair of sunglasses that are dark and have a rectangular shape. The person is wearing a pair of earrings that are large and circular. The person is wearing a pair of sunglasses that are dark and have a rectangular shape. The person is wearing a pair of earrings that are small and circular. The person is wearing a pair of sunglasses that are dark and have a","The person has a fair complexion, with short, straight hair that frames the face. The hair is a light brown color. The person is wearing a pair of earrings that are small and circular. The person is wearing a pair of glasses with a thin frame. The person is wearing a pair of sunglasses that are dark and have a rectangular shape. The person is wearing a pair of earrings that are large and circular. The person is wearing a pair of sunglasses that are dark and have a rectangular shape. The person is wearing a pair of earrings that are small and circular.",[]
96514,"The person has a fair complexion with short, dark hair and a beard. They are wearing a pair of earrings. The individual is wearing a pair of glasses. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair","The person has a fair complexion with short, dark hair and a beard. They are wearing a pair of earrings. The individual is wearing a pair of glasses. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses.",[]
97428,"The person has a fair complexion, with long, straight hair that is partially visible. They are wearing a pair of earrings. The individual is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing","The person has a fair complexion, with long, straight hair that is partially visible. They are wearing a pair of earrings. The individual is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses.",[]
97820,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and have a dark lens. The sunglasses are of a medium size and have a thin frame. The person is also wearing a pair of bracelets","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and have a dark lens. The sunglasses are of a medium size and have a thin frame.",[]
98663,"The person in the image has a fair complexion and is wearing a purple top. They have short, straight hair that is a mix of red and blonde. The hair is styled in a casual, loose manner. The person is wearing a purple top that matches the color of their hair. The top has a high neckline and is made of a soft, comfortable fabric. The person is wearing a pair of sunglasses that have a classic, retro design. The sunglasses have a black frame and a pair of black lenses. The person is wearing a pair of black sunglasses that have a classic, retro design. The sunglasses have a black frame and a pair","The person in the image has a fair complexion and is wearing a purple top. They have short, straight hair that is a mix of red and blonde. The hair is styled in a casual, loose manner. The person is wearing a purple top that matches the color of their hair. The top has a high neckline and is made of a soft, comfortable fabric. The person is wearing a pair of sunglasses that have a classic, retro design. The sunglasses have a black frame and a pair of black lenses. The person is wearing a pair of black sunglasses that have a classic, retro design.",[]
19033,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of sunglasses that are dark in color. The sunglasses have a thin frame and cover the eyes completely. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold. The person is wearing a pair","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of sunglasses that are dark in color. The sunglasses have a thin frame and cover the eyes completely. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold.",[]
98892,The person has a fair complexion and is wearing a top. The top is white and has a high neckline. The person is wearing a necklace that is silver in color. The person is wearing a ring on their left hand. The person is wearing a bracelet on their left wrist. The person is wearing a watch on their left wrist. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of shoes. The person is wearing a pair of pants. The person is wearing a pair of jeans. The person is wearing a pair of,The person has a fair complexion and is wearing a top. The top is white and has a high neckline. The person is wearing a necklace that is silver in color. The person is wearing a ring on their left hand. The person is wearing a bracelet on their left wrist. The person is wearing a watch on their left wrist. The person is wearing a pair of earrings. The person is wearing a pair of sunglasses. The person is wearing a pair of glasses. The person is wearing a pair of shoes. The person is wearing a pair of pants. The person is wearing a pair of jeans.,[]
99017,"The person in the image has a fair complexion and is wearing a top. The top is a light color, possibly white or beige. The person is wearing a necklace that appears to be made of a dark material, possibly black or dark brown. The necklace has a small pendant or charm attached to it. The person is wearing a pair of earrings that are small and circular, possibly made of metal or a similar material. The person is also wearing a pair of glasses with a thin frame. The person has a fair complexion and is wearing a top that is a light color, possibly white or beige. The top has a high neckline and is","The person in the image has a fair complexion and is wearing a top. The top is a light color, possibly white or beige. The person is wearing a necklace that appears to be made of a dark material, possibly black or dark brown. The necklace has a small pendant or charm attached to it. The person is wearing a pair of earrings that are small and circular, possibly made of metal or a similar material. The person is also wearing a pair of glasses with a thin frame. The person has a fair complexion and is wearing a top that is a light color, possibly white or beige.",[]
99063,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and have a dark lens. The sunglasses are of a medium size and have a thin frame. The person is also wearing a pair of glasses","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and have a dark lens. The sunglasses are of a medium size and have a thin frame.",[]
