filename,category,description
nm0005031_rm1445235456_1962-12-9_2004.jpg,Felicity_Huffman,The person in the image has blonde hair and is wearing a white shirt. They appear to be looking upwards with a serious expression.
nm0005031_rm2390340608_1962-12-9_2004.jpg,Felicity_Huffman,The person in the image has blonde hair and is wearing a smile.
nm0005031_rm1501280256_1962-12-9_2004.jpg,Felicity_Huffman,The person in the image has blonde hair and is wearing a headband. They appear to be looking down with a neutral expression.
nm0427489_rm1513200128_1993-10-8_2003.jpg,Angus_T._Jones,"The person in the image appears to be a young boy with a joyful expression, showcasing a wide smile that reveals a missing tooth."
nm0427489_rm3637427456_1993-10-8_2003.jpg,Angus_T._Jones,The person in the image has red hair and is wearing a pink top. They are looking directly at the camera with a neutral expression.
nm1925239_rm2839214080_1990-8-1_2014.jpg,Jack_O'Connell,"The person in the image has a neutral facial expression, with a light complexion and blue eyes. They appear to be male, and there are no distinctive features visible in the provided description."
nm1925239_rm297072896_1990-8-1_2014.jpg,Jack_O'Connell,"The person in the image has a neutral facial expression, with a light beard and blue eyes, and appears to be male."
nm0281107_rm3901402112_1965-7-3_2008.jpg,Tommy_Flanagan,"The person in the image appears to be a middle-aged individual with a beard, wearing a green shirt, and is captured in a close-up shot, with their hand covering their mouth, suggesting a moment of contemplation or concern."
nm0281107_rm658288384_1965-7-3_2012.jpg,Tommy_Flanagan,"The person in the image has a serious expression, with a prominent mustache and a goatee, and appears to be male."
nm0281107_rm2516822016_1965-7-3_2008.jpg,Tommy_Flanagan,"The person in the image has a beard and is wearing glasses, with a neutral facial expression."
nm1556320_rm3899754752_1986-11-25_2009.jpg,Katie_Cassidy,"The person in the image has blonde hair and is wearing a pink top, with a neutral facial expression."
nm1556320_rm2012644864_1986-11-25_2010.jpg,Katie_Cassidy,The person in the image has blonde hair and is wearing a light-colored top.
nm1556320_rm555126272_1986-11-25_2010.jpg,Katie_Cassidy,"The person in the image has blonde hair and is wearing a pink top, with a joyful expression on their face."
nm1556320_rm1724034816_1986-11-25_2012.jpg,Katie_Cassidy,"The person in the image has light skin, blue eyes, and long, straight hair. They are wearing makeup, including eyeliner and lipstick, and their facial expression appears neutral."
nm1556320_rm2618137088_1986-11-25_2006.jpg,Katie_Cassidy,"The person in the image has a radiant smile, showcasing a pair of white teeth, and is wearing a pink lipstick."
nm0000245_rm518641664_1951-7-21_2013.jpg,Robin_Williams,"The person in the image has a serious expression, wearing glasses, and appears to be an older individual with distinct facial features."
nm0000245_rm1405065216_1951-7-21_2002.jpg,Robin_Williams,"The person in the image has a fair complexion and is wearing glasses. They have short, dark hair and are wearing a white shirt. The background is blurred, making it difficult to discern any specific details about the setting."
nm0000245_rm3027814400_1951-7-21_1978.jpg,Robin_Williams,"The person in the image has a neutral expression, with a slight smile, and appears to be male. He has short hair and is wearing a dark-colored shirt."
nm0000245_rm434755584_1951-7-21_2013.jpg,Robin_Williams,"The person in the image has a neutral facial expression, with a slight frown, and is wearing glasses."
nm0000245_rm1865468928_1951-7-21_1989.jpg,Robin_Williams,"The person in the image has a fair complexion and is wearing a white shirt. They have short, dark hair and are looking directly at the camera with a neutral expression."
nm0000245_rm2826487808_1951-7-21_1978.jpg,Robin_Williams,"The person in the image has a fair complexion and is wearing a white shirt. They have short, dark hair and are smiling, showing their teeth. The background appears to be an outdoor setting with greenery."
nm0000245_rm1276819456_1951-7-21_2004.jpg,Robin_Williams,"The person in the image has a fair complexion and is wearing a blue shirt. They have short, dark hair and are smiling, showing their teeth."
nm0000245_rm1718062592_1951-7-21_2009.jpg,Robin_Williams,"The person in the image has a neutral facial expression, with a slight smile, and is wearing glasses."
nm0000245_rm3887563008_1951-7-21_1992.jpg,Robin_Williams,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a hat."
nm0000245_rm1748669952_1951-7-21_2002.jpg,Robin_Williams,"The person in the image has a serious expression, with furrowed brows and a slightly open mouth, indicating a moment of intense emotion or thought. The individual appears to be male, with short hair and a prominent nose."
nm0000245_rm2362805760_1951-7-21_2009.jpg,Robin_Williams,"The person in the image appears to be a man with a distinctive facial expression, featuring a furrowed brow and a slightly open mouth, suggesting he might be in the middle of speaking or reacting to something."
nm0000245_rm1662561024_1951-7-21_2013.jpg,Robin_Williams,"The person in the image has a neutral facial expression, with closed eyes and a slight smile. They appear to be male and have short hair."
nm0000245_rm1667730944_1951-7-21_2009.jpg,Robin_Williams,"The person in the image has a neutral facial expression, with blue eyes and a fair complexion."
nm0000245_rm1617399296_1951-7-21_2009.jpg,Robin_Williams,"The person in the image has a neutral facial expression, with a slight frown, and is wearing glasses. They have short, dark hair and are wearing a suit."
nm0000245_rm1875024640_1951-7-21_1996.jpg,Robin_Williams,"The person in the image has a neutral facial expression, with a slight hint of a smile. They appear to be male, and there are no distinctive features that stand out prominently."
nm0000245_rm1606391808_1951-7-21_2002.jpg,Robin_Williams,"The person in the image has a light complexion and is wearing glasses. They are smiling, showing their teeth, and appear to be male."
nm0000245_rm2323683584_1951-7-21_1998.jpg,Robin_Williams,"The person in the image has a neutral facial expression, with a slight frown, and is wearing a white shirt."
nm0000245_rm3657151232_1951-7-21_2011.jpg,Robin_Williams,"The person in the image has a neutral facial expression, with closed eyes and a slight smile. They appear to be male, and there are no distinctive features visible in the provided image."
nm0000245_rm4258306304_1951-7-21_2002.jpg,Robin_Williams,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing a white shirt."
nm0000245_rm1156154624_1951-7-21_1990.jpg,Robin_Williams,The person in the image has a mustache and is wearing a white shirt.
nm0000245_rm1206486272_1951-7-21_1990.jpg,Robin_Williams,"The person in the image has a mustache and is wearing a jacket, with a neutral facial expression."
nm0000101_rm1713475072_1952-7-1_1990.jpg,Dan_Aykroyd,"The person in the image has a serious expression, with a neutral mouth and a focused gaze. They appear to be male, with short hair and a clean-shaven face."
nm0000101_rm3560410624_1952-7-1_1988.jpg,Dan_Aykroyd,"The person in the image has a surprised expression, with wide eyes and an open mouth, and appears to be male with short hair."
nm0000101_rm3263427072_1952-7-1_2015.jpg,Dan_Aykroyd,"The person in the image has a broad smile, showcasing a mustache, and appears to be male."
nm0000101_rm915590656_1952-7-1_1985.jpg,Dan_Aykroyd,"The person in the image has short hair and is wearing a hat, with a neutral expression on their face."
nm0004982_rm394184704_1962-3-10_1987.jpg,Jasmine_Guy,"The person in the image has a neutral facial expression, with a slight tilt of the head, and is wearing a black top."
nm0035488_rm1552809472_1966-12-4_2011.jpg,Fred_Armisen,"The person in the image has a neutral expression, is wearing glasses, and has a distinctive yellowish tint to their skin."
nm0035488_rm2985412096_1966-12-4_2014.jpg,Fred_Armisen,"The person in the image is wearing clear glasses and has a warm, friendly smile."
nm0035488_rm1085193984_1966-12-4_2011.jpg,Fred_Armisen,"The person in the image has a serious expression, with furrowed brows and a slightly tense mouth, suggesting a moment of concern or contemplation."
nm0035488_rm4082603008_1966-12-4_2008.jpg,Fred_Armisen,The person in the image is wearing glasses and has a neutral expression on their face.
nm0035488_rm1969664000_1966-12-4_2011.jpg,Fred_Armisen,"The person in the image has a neutral facial expression, is wearing glasses, and has a distinctive nose."
nm0035488_rm1799683840_1966-12-4_2011.jpg,Fred_Armisen,"The person in the image has long hair and is wearing dark lipstick, with a neutral expression on their face."
nm0035488_rm1639624704_1966-12-4_2011.jpg,Fred_Armisen,"The person in the image has a neutral facial expression, is wearing glasses, and has short hair."
nm0001014_rm2887159296_1970-3-27_2010.jpg,Mariah_Carey,"The person in the image has long, light brown hair and is wearing a white top. They are smiling, showing their teeth, and appear to be in a cheerful mood."
nm0001014_rm2968885248_1970-3-27_1999.jpg,Mariah_Carey,"The person in the image has long blonde hair, is wearing a green top, and is smiling with a microphone in front of them."
nm0001014_rm555653632_1970-3-27_1993.jpg,Mariah_Carey,"The person in the image has a joyful expression, with a wide smile and bright eyes, and appears to be of Asian descent."
nm0001014_rm2836827648_1970-3-27_2010.jpg,Mariah_Carey,"The person in the image has a joyful expression, with a wide smile and bright eyes, and is wearing a white top."
nm0001014_rm1718131456_1970-3-27_2002.jpg,Mariah_Carey,"The person in the image has a light complexion, is wearing a black hat, and has a broad smile."
nm0001014_rm4282227200_1970-3-27_1975.jpg,Mariah_Carey,"The person in the image has a joyful expression, with a wide smile and bright eyes, and is wearing a necklace."
nm0001014_rm3810302464_1970-3-27_2005.jpg,Mariah_Carey,"The person in the image has blonde hair and is smiling, showcasing a bright, white smile."
nm0001014_rm2079250432_1970-3-27_2013.jpg,Mariah_Carey,"The person in the image has short hair and is wearing a green shirt, with a slight smile on their face."
nm0001014_rm1701354240_1970-3-27_2002.jpg,Mariah_Carey,"The person in the image is a woman with a joyful expression, featuring a broad smile and bright, sparkling eyes."
nm0244630_rm4011498240_1980-12-30_2005.jpg,Eliza_Dushku,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a pink top."
nm0244630_rm694652416_1980-12-30_2009.jpg,Eliza_Dushku,"The person in the image has a neutral facial expression, with a slight hint of contemplation. They have dark, well-defined eyebrows, dark eyes, and are wearing subtle makeup. The individual appears to be female, and there are no distinctive features that stand out prominently."
nm0244630_rm3756497152_1980-12-30_2003.jpg,Eliza_Dushku,"The person in the image has a concerned expression, with furrowed brows and slightly parted lips, and appears to be a woman with distinctive facial features."
nm0244630_rm4138965760_1980-12-30_2008.jpg,Eliza_Dushku,"The person in the image has a joyful expression, with a wide smile and bright eyes, and appears to be of a light skin tone."
nm0244630_rm3759840000_1980-12-30_2005.jpg,Eliza_Dushku,"The person in the image has a light complexion and is wearing a necklace. They have long, dark hair and are smiling."
nm0244630_rm1018398976_1980-12-30_2009.jpg,Eliza_Dushku,"The person in the image has a neutral facial expression, with a slight tilt of the head, and appears to be a woman with distinctive features such as a high forehead and a prominent nose."
nm0244630_rm3820848896_1980-12-30_2005.jpg,Eliza_Dushku,"The person in the image has a neutral facial expression, with long eyelashes, red lipstick, and a slight smile."
nm0000181_rm2758452992_1961-9-25_2011.jpg,Heather_Locklear,The person in the image has blonde hair and is wearing a black top. They are looking to the side with a neutral expression.
nm0000181_rm1564973824_1961-9-25_1992.jpg,Heather_Locklear,The person in the image has blonde hair and is wearing a pink top. They are smiling and appear to be in a cheerful mood.
nm0000181_rm410109952_1961-9-25_1992.jpg,Heather_Locklear,"The person in the image has a neutral facial expression, with a light complexion and brown hair. They are wearing a white shirt and have a slight smile on their face."
nm0000181_rm3355423488_1961-9-25_2011.jpg,Heather_Locklear,The person in the image has blonde hair and is wearing a white shirt. They are smiling and appear to be engaged in a conversation or activity.
nm0000181_rm921744128_1961-9-25_2011.jpg,Heather_Locklear,The person in the image has blonde hair and is wearing a smile.
nm0000181_rm1413978880_1961-9-25_1992.jpg,Heather_Locklear,The person in the image has blonde hair and is wearing a white shirt. They are smiling and have a distinctive mole on their cheek.
nm0000181_rm692886272_1961-9-25_2008.jpg,Heather_Locklear,The person in the image has blonde hair and is wearing a headband. They are smiling and have a distinctive pinkish hue on their face.
nm0005442_rm979808256_1976-3-26_2011.jpg,Amy_Smart,"The person in the image has fair skin, blue eyes, and is smiling."
nm0005442_rm900896768_1976-3-26_2005.jpg,Amy_Smart,"The person in the image is a woman with short hair, wearing glasses, and has a joyful expression on her face."
nm0005442_rm2682302976_1976-3-26_2011.jpg,Amy_Smart,"The person in the image is a woman with blonde hair, wearing earrings, and is captured in a joyful moment, smiling widely."
nm0005442_rm912699392_1976-3-26_2011.jpg,Amy_Smart,"The person in the image has a fair complexion and is smiling, showcasing a friendly and approachable demeanor."
nm0005442_rm2896206592_1976-3-26_2005.jpg,Amy_Smart,"The person in the image has a joyful expression, with a wide smile and green eyes, and is wearing purple lipstick."
nm0005442_rm2183174912_1976-3-26_2006.jpg,Amy_Smart,"The person in the image has long, straight hair and is wearing a smile."
nm1861624_rm3379625728_1982-11-15_2015.jpg,Yaya_DaCosta,"The person in the image has a radiant smile, showcasing a pair of striking earrings, and is wearing a black top."
nm1861624_rm1600822016_1982-11-15_2005.jpg,Yaya_DaCosta,"The person in the image has a warm, friendly smile, with a slight tilt of the head, and is wearing a green top."
nm0225332_rm348297216_1965-6-18_2001.jpg,Kim_Dickens,The person in the image has blonde hair and is wearing a red top. They are smiling and appear to be in a cheerful mood.
nm0225332_rm3083239936_1965-6-18_2004.jpg,Kim_Dickens,"The person in the image has light skin and is wearing a light-colored top. They have short, light-colored hair and are wearing dark sunglasses. The person is smiling and appears to be in a relaxed state."
nm0000190_rm547395584_1969-11-4_1997.jpg,Matthew_McConaughey,"The person in the image has a neutral expression, with a slight hint of a smile, and appears to be male with long hair."
nm0000190_rm1922807040_1969-11-4_2012.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a white shirt."
nm0000190_rm1896257536_1969-11-4_2005.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with short, dark hair and a slight smile."
nm0000190_rm1391302912_1969-11-4_2006.jpg,Matthew_McConaughey,"The person in the image has a serious expression, with a neutral mouth and a focused gaze. They have short, dark hair and are wearing a light-colored shirt."
nm0000190_rm503378432_1969-11-4_2015.jpg,Matthew_McConaughey,The person in the image has a beard and is wearing a red shirt.
nm0000190_rm1073398528_1969-11-4_2014.jpg,Matthew_McConaughey,"The person in the image has a broad, joyful smile, showcasing white teeth, and appears to be male with a distinctive, rugged facial structure."
nm0000190_rm4267674368_1969-11-4_2009.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is looking directly at the camera. They have short, neatly groomed hair and are wearing a light-colored shirt."
nm0000190_rm672959232_1969-11-4_2009.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with a slight smile, and is of a male gender."
nm0000190_rm2433070336_1969-11-4_2012.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with a slight hint of intensity, and is wearing a hat."
nm0000190_rm3129776128_1969-11-4_1999.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with a light beard and green eyes, and appears to be male."
nm0000190_rm112376320_1969-11-4_2011.jpg,Matthew_McConaughey,"The person in the image has a neutral expression, with a light complexion and short, dark hair. They are wearing a red shirt."
nm0000190_rm2043529728_1969-11-4_2014.jpg,Matthew_McConaughey,"The person in the image has a broad smile, showcasing a set of white teeth, and is wearing a pair of sunglasses."
nm0000190_rm144422144_1969-11-4_2012.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing a dark-colored shirt."
nm0000190_rm2615383040_1969-11-4_2008.jpg,Matthew_McConaughey,The person in the image is wearing sunglasses and has a neutral facial expression.
nm0000190_rm3146553344_1969-11-4_1999.jpg,Matthew_McConaughey,"The person in the image has a fair complexion and is wearing a white shirt. They have short, light brown hair and are smiling, showing their teeth."
nm0000190_rm30068992_1969-11-4_2013.jpg,Matthew_McConaughey,"The person in the image has blue eyes and is speaking with their mouth open, displaying a focused expression."
nm0000190_rm3931543552_1969-11-4_2008.jpg,Matthew_McConaughey,The person in the image has blonde hair and is wearing a black shirt.
nm0000190_rm327588608_1969-11-4_1997.jpg,Matthew_McConaughey,"The person in the image has short, dark hair and is wearing a dark-colored shirt. They are looking directly at the camera with a neutral expression."
nm0000190_rm2968831488_1969-11-4_2014.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing a suit."
nm0000190_rm3119891968_1969-11-4_2014.jpg,Matthew_McConaughey,"The person in the image has a broad, open-mouthed smile, showcasing a set of white teeth, and is wearing a black shirt."
nm0000190_rm477213952_1969-11-4_2012.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a red shirt."
nm0000190_rm3736508672_1969-11-4_1999.jpg,Matthew_McConaughey,"The person in the image has a broad smile, showcasing a set of white teeth, and is wearing a white shirt."
nm0000190_rm2439101952_1969-11-4_2011.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with short hair and a beard, and is wearing a white shirt."
nm0000190_rm1023066880_1969-11-4_2014.jpg,Matthew_McConaughey,"The person in the image has a broad, joyful smile, with their eyes closed, showcasing a sense of happiness and contentment."
nm0000190_rm2676986880_1969-11-4_2008.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing a red shirt."
nm0000190_rm2188424448_1969-11-4_2012.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a white shirt."
nm0000190_rm655530752_1969-11-4_1999.jpg,Matthew_McConaughey,The person in the image has blue eyes and is wearing a red shirt.
nm0000190_rm3310786560_1969-11-4_2008.jpg,Matthew_McConaughey,"The person in the image has a fair complexion and is wearing a white shirt. They have short, light-colored hair and are looking directly at the camera with a neutral expression."
nm0000190_rm3382293760_1969-11-4_2012.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with a slight smile, and is of a light complexion."
nm0000190_rm2271789824_1969-11-4_2014.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with a slight smile, and is wearing glasses."
nm0000190_rm977243136_1969-11-4_2006.jpg,Matthew_McConaughey,"The person in the image has short, dark hair and is wearing a white shirt. They appear to be speaking or making a facial expression, with their mouth slightly open."
nm0000190_rm689736448_1969-11-4_2009.jpg,Matthew_McConaughey,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a dark-colored shirt."
nm0000190_rm3934560256_1969-11-4_2012.jpg,Matthew_McConaughey,"The person in the image has blue eyes and is wearing a hat, with a neutral facial expression."
nm0000190_rm906951680_1969-11-4_2015.jpg,Matthew_McConaughey,"The person in the image has a beard and is wearing glasses, with a neutral facial expression."
nm0529328_rm4066479616_1949-7-9_2005.jpg,Nigel_Lythgoe,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a blue shirt."
nm0529328_rm2782103552_1949-7-9_2002.jpg,Nigel_Lythgoe,"The person in the image has a joyful expression, with a wide smile and bright eyes, and appears to be male with distinctive facial features."
nm0502073_rm2364533248_1970-8-9_2015.jpg,Thomas_Lennon,The person in the image has a mustache and is wearing a black shirt.
nm0000196_rm3861426432_1963-5-25_1993.jpg,Mike_Myers,"The person in the image has short hair and is wearing headphones, with a slight smile on their face."
nm0000196_rm3812199936_1963-5-25_1993.jpg,Mike_Myers,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing a black shirt."
nm0000196_rm905347584_1963-5-25_2010.jpg,Mike_Myers,"The person in the image has a neutral facial expression, with a slight hint of a smile. They appear to be male, and there are no distinctive features that stand out prominently."
nm0000196_rm1542494208_1963-5-25_2004.jpg,Mike_Myers,The person in the image has short hair and is wearing glasses. They are smiling and appear to be in a relaxed or happy mood.
nm0000196_rm4233689088_1963-5-25_2014.jpg,Mike_Myers,"The person in the image has short hair and is wearing a blue shirt. They appear to be speaking or making a facial expression, with their mouth slightly open."
nm0000196_rm1403683328_1963-5-25_2010.jpg,Mike_Myers,"The person in the image has a light complexion and is wearing a blue shirt. They have short, dark hair and are smiling."
nm0000196_rm3296981504_1963-5-25_2015.jpg,Mike_Myers,"The person in the image has short hair and is wearing a hat, with a surprised expression on their face."
nm0000196_rm2539190272_1963-5-25_2014.jpg,Mike_Myers,"The person in the image has a light complexion and is smiling, with their mouth open and teeth visible. They have short, dark hair and are wearing a dark-colored shirt."
nm0000196_rm2654572032_1963-5-25_1993.jpg,Mike_Myers,The person in the image has short hair and is wearing a suit. They are smiling and appear to be of Asian descent.
nm0386472_rm1381340672_1985-3-13_2008.jpg,Emile_Hirsch,The person in the image has long hair and is wearing a white shirt. They are smiling and appear to be male.
nm0386472_rm516789504_1985-3-13_2008.jpg,Emile_Hirsch,"The person in the image has a neutral facial expression, with a slight hint of a smile. They have short, dark hair and are wearing a black outfit."
nm0386472_rm966302464_1985-3-13_2005.jpg,Emile_Hirsch,"The person in the image has a broad smile, showcasing white teeth, and is wearing a black shirt."
nm0386472_rm1165203968_1985-3-13_2006.jpg,Emile_Hirsch,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a dark-colored garment."
nm0386472_rm500012288_1985-3-13_2008.jpg,Emile_Hirsch,The person in the image has short hair and is wearing a purple shirt. They are smiling and appear to be in a happy mood.
nm0386472_rm3312879616_1985-3-13_2009.jpg,Emile_Hirsch,"The person in the image has a neutral facial expression, with short hair and a light beard."
nm0386472_rm2919478016_1985-3-13_2011.jpg,Emile_Hirsch,"The person in the image has curly hair and is wearing a black shirt, with a serious expression on their face."
nm0386472_rm2323881984_1985-3-13_2013.jpg,Emile_Hirsch,"The person in the image has short, dark hair and is wearing a yellow shirt. They are looking directly at the camera with a neutral expression."
nm0386472_rm1141216256_1985-3-13_2008.jpg,Emile_Hirsch,"The person in the image has long hair and is wearing a suit, with a neutral facial expression."
nm0386472_rm2828311296_1985-3-13_2006.jpg,Emile_Hirsch,"The person in the image has short, dark hair and is wearing a black shirt. They are smiling, showing their teeth, and have a slight blush on their cheeks."
nm0386472_rm506048512_1985-3-13_2008.jpg,Emile_Hirsch,The person in the image has short hair and is wearing a blue shirt. They are looking directly at the camera with a neutral expression.
nm0386472_rm3333462784_1985-3-13_2003.jpg,Emile_Hirsch,"The person in the image has a light complexion and is wearing a white shirt. They have short, dark hair and are smiling."
nm0386472_rm4255947520_1985-3-13_2006.jpg,Emile_Hirsch,"The person in the image has short, dark hair and is wearing a dark-colored shirt. They are smiling and appear to be in a relaxed, casual setting."
nm0386472_rm2665912320_1985-3-13_2002.jpg,Emile_Hirsch,"The person in the image has light skin and is wearing a white shirt. They have short, dark hair and are looking directly at the camera with a neutral expression."
nm0386472_rm4211053824_1985-3-13_2008.jpg,Emile_Hirsch,"The person in the image has a neutral facial expression, with short, dark hair and a slight stubble."
nm0386472_rm250452736_1985-3-13_2002.jpg,Emile_Hirsch,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a white shirt."
nm0386472_rm1642633984_1985-3-13_2007.jpg,Emile_Hirsch,"The person in the image has short, dark hair and is wearing a white shirt. They are looking directly at the camera with a neutral expression."
nm0386472_rm2802037504_1985-3-13_2011.jpg,Emile_Hirsch,"The person in the image has a neutral facial expression, with dark hair and a slight smile. They appear to be of a young adult age and have a fair complexion."
nm0386472_rm967221760_1985-3-13_2013.jpg,Emile_Hirsch,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing a red shirt."
nm0724757_rm3607669248_1967-11-23_2006.jpg,Salli_Richardson-Whitfield,"The person in the image has a neutral facial expression, with a slight smile, and is of a light skin tone. They have dark hair and are wearing a light-colored top."
nm0724757_rm2615981056_1967-11-23_2006.jpg,Salli_Richardson-Whitfield,"The person in the image has long, dark hair and is wearing a white shirt. They are smiling and appear to be in a joyful mood."
nm0015196_rm1658358528_1978-5-12_2009.jpg,Malin_Akerman,The person in the image has blonde hair and is wearing a smile.
nm0015196_rm3870198528_1978-5-12_2009.jpg,Malin_Akerman,"The person in the image has blonde hair, blue eyes, and is wearing earrings. They are smiling and appear to be female."
nm0015196_rm2783361792_1978-5-12_2010.jpg,Malin_Akerman,"The person in the image is a woman with blonde hair, wearing a smile that reveals her teeth."
nm0015196_rm3427185920_1978-5-12_2012.jpg,Malin_Akerman,"The person in the image has striking blue eyes, fair skin, and blonde hair. They are wearing dark eyeliner and appear to be in a serious or contemplative mood."
nm0015196_rm2164228352_1978-5-12_2010.jpg,Malin_Akerman,"The person in the image has blonde hair and is smiling, showcasing a bright and cheerful expression."
nm0015196_rm3924793088_1978-5-12_2008.jpg,Malin_Akerman,"The person in the image has a fair complexion, blue eyes, and blonde hair. They are wearing a smile, and their face is turned slightly to the side."
nm0015196_rm2539358208_1978-5-12_2009.jpg,Malin_Akerman,"The person in the image has striking blue eyes, fair skin, and red hair, with a neutral facial expression."
nm0015196_rm603960832_1978-5-12_2012.jpg,Malin_Akerman,"The person in the image has blonde hair and is wearing a pink top. They are smiling with their mouth open, showing their teeth."
nm0015196_rm2595130112_1978-5-12_2009.jpg,Malin_Akerman,"The person in the image has a fair complexion, blue eyes, and is wearing a red top. They are smiling, showing their teeth, and have blonde hair."
nm0015196_rm3678177536_1978-5-12_2009.jpg,Malin_Akerman,"The person in the image is a woman with blonde hair, wearing a white shirt, and is smiling with her mouth open."
nm0015196_rm1960348416_1978-5-12_2009.jpg,Malin_Akerman,"The person in the image has long blonde hair and is wearing a pink top. They are smiling, showing their teeth, and have a confident expression."
nm0015196_rm2583658752_1978-5-12_2010.jpg,Malin_Akerman,"The person in the image is a woman with a broad, cheerful smile, showcasing her white teeth and blue eyes."
nm0015196_rm529052672_1978-5-12_2012.jpg,Malin_Akerman,The person in the image has blonde hair and is wearing a smile.
nm0015196_rm434547200_1978-5-12_2012.jpg,Malin_Akerman,"The person in the image has striking blue eyes, a warm smile, and is wearing a vibrant red lipstick."
nm0015196_rm682470912_1978-5-12_2012.jpg,Malin_Akerman,"The person in the image has a neutral facial expression, with a slight tilt of the head, and is wearing makeup that includes dark eyeliner and lipstick."
nm0015196_rm1686680576_1978-5-12_2012.jpg,Malin_Akerman,"The person in the image has blonde hair and is smiling, with a neutral expression on their face."
nm0015196_rm1525070592_1978-5-12_2010.jpg,Malin_Akerman,"The person in the image has blonde hair and is smiling, showcasing a bright, engaging expression."
nm0015196_rm1113633280_1978-5-12_2011.jpg,Malin_Akerman,"The person in the image has blonde hair and is wearing a pink top, with a slight smile on their face."
nm0015196_rm3666514944_1978-5-12_2008.jpg,Malin_Akerman,"The person in the image has blonde hair and is smiling, showcasing a bright and cheerful expression."
nm0015196_rm3084029184_1978-5-12_2007.jpg,Malin_Akerman,"The person in the image has blonde hair and is smiling, with a slight squint in their eyes, suggesting a joyful expression."
nm0015196_rm3556685312_1978-5-12_2012.jpg,Malin_Akerman,"The person in the image has blonde hair and is wearing a green top, with a slight smile on their face."
nm0535502_rm2777257984_1978-6-19_2004.jpg,Mia_Maestro,"The person in the image has a neutral facial expression, with a light complexion and dark hair."
nm0535502_rm783981312_1978-6-19_2004.jpg,Mia_Maestro,"The person in the image has a neutral facial expression, with a slight smile, and is wearing earrings. They have dark hair and are wearing makeup, including eyeliner and lipstick."
nm0535502_rm2057541632_1978-6-19_2004.jpg,Mia_Maestro,"The person in the image has a light complexion, dark brown hair, and is wearing a black top. They are smiling, showing their teeth, and have a neutral expression on their face."
nm0535502_rm2760480768_1978-6-19_2004.jpg,Mia_Maestro,"The person in the image has long, dark hair and is wearing a light-colored top. They are holding a phone to their ear, and their facial expression appears to be neutral."
nm0535502_rm964151296_1978-6-19_2001.jpg,Mia_Maestro,"The person in the image appears to be a woman with a slight smile on her face, showcasing a gentle and approachable expression."
nm0535502_rm2121648128_1978-6-19_2001.jpg,Mia_Maestro,"The person in the image has long, straight hair and is wearing a white shirt. They are looking directly at the camera with a neutral expression."
nm0535502_rm3900098560_1978-6-19_2001.jpg,Mia_Maestro,"The person in the image is smiling, has a fair complexion, and is wearing a white top."
nm0535502_rm1734515200_1978-6-19_2004.jpg,Mia_Maestro,"The person in the image has a neutral facial expression, with a slight smile, and is of a light complexion. They have dark hair and are wearing a white top."
nm0535502_rm2756087296_1978-6-19_2009.jpg,Mia_Maestro,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a pair of earrings."
nm0535502_rm2952239104_1978-6-19_2006.jpg,Mia_Maestro,"The person in the image has a joyful expression, with a broad smile and bright eyes, and is wearing a patterned garment."
nm0748620_rm483369984_1969-4-6_2013.jpg,Paul_Rudd,The person in the image has long hair and is wearing a white shirt. They are smiling and appear to be in a relaxed state.
nm0748620_rm3704068864_1969-4-6_2003.jpg,Paul_Rudd,"The person in the image has short hair and is wearing a dark-colored shirt. They are smiling slightly, and their face appears to be slightly blurred."
nm0748620_rm1888940800_1969-4-6_2015.jpg,Paul_Rudd,"The person in the image has a light complexion and is smiling, with a slight blush on their cheeks. They have short, light-colored hair and are wearing a dark-colored shirt."
